created_at,user_id,user_email,article_id,key,value
2025-01-28T09:45:20.780Z,448594,phil.martin.research@gmail.com,153486972,included,1
2025-01-28T09:48:36.804Z,448594,phil.martin.research@gmail.com,83177421,included,1
2025-01-28T10:28:07.559Z,448594,phil.martin.research@gmail.com,83177797,"""__EXR__Not about factors that influence evidence use""",1
2025-01-28T10:28:07.573Z,448594,phil.martin.research@gmail.com,83177797,included,-1
2025-01-28T15:18:16.331Z,448594,phil.martin.research@gmail.com,83177423,included,1
2025-01-30T08:43:35.773Z,0,rayyan@rayyan.ai,153486246,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:35.773Z,0,rayyan@rayyan.ai,153486814,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:35.973Z,0,rayyan@rayyan.ai,153487698,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:35.973Z,0,rayyan@rayyan.ai,153486327,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:36.146Z,0,rayyan@rayyan.ai,83177797,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:36.635Z,0,rayyan@rayyan.ai,153485615,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:36.710Z,0,rayyan@rayyan.ai,153486827,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:36.792Z,0,rayyan@rayyan.ai,83177482,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:43:36.792Z,0,rayyan@rayyan.ai,153487563,"""__SYSTEM__SAMPLE__c8ec392c388730c4c6deb36dc3dfd181_13326""",1
2025-01-30T08:45:21.316Z,448594,phil.martin.research@gmail.com,83177482,"""__EXR__Not about conservation""",1
2025-01-30T08:45:21.325Z,448594,phil.martin.research@gmail.com,83177482,included,-1
2025-02-11T05:41:46.410Z,0,rayyan@rayyan.ai,153485748,"""__SYSTEM__SAMPLE__b188e399694c081794809f0b33283ea2_13923""",1
2025-02-11T05:41:46.808Z,0,rayyan@rayyan.ai,153487482,"""__SYSTEM__SAMPLE__b188e399694c081794809f0b33283ea2_13923""",1
2025-02-11T08:18:38.946Z,448594,phil.martin.research@gmail.com,153485748,included,1
2025-02-11T08:30:08.205Z,448594,phil.martin.research@gmail.com,153487482,"""__EXR__Not about Evidence use""",1
2025-02-11T08:30:08.276Z,448594,phil.martin.research@gmail.com,153487482,included,-1
2025-02-25T15:39:52.961Z,0,rayyan@rayyan.ai,153487405,"""__SYSTEM__SAMPLE__d72c2ca73bbcdce9c5896489789e38cb_14911""",1
2025-02-25T15:39:53.330Z,0,rayyan@rayyan.ai,153485320,"""__SYSTEM__SAMPLE__d72c2ca73bbcdce9c5896489789e38cb_14911""",1
2025-02-25T16:46:46.298Z,448594,phil.martin.research@gmail.com,153485320,"""__EXR__Not about Evidence use""",1
2025-02-25T16:46:46.328Z,448594,phil.martin.research@gmail.com,153485320,included,-1
2025-02-25T16:49:09.508Z,448594,phil.martin.research@gmail.com,153487405,"""__EXR__Not about Evidence use""",1
2025-02-25T16:49:09.535Z,448594,phil.martin.research@gmail.com,153487405,included,-1
2025-02-26T05:38:09.994Z,448594,phil.martin.research@gmail.com,83177449,included,1
2025-02-26T05:45:02.464Z,793579,prishnee.bissessur1@gmail.com,153485320,included,1
2025-02-26T05:45:03.531Z,448594,phil.martin.research@gmail.com,83177458,included,0
2025-02-26T05:53:31.591Z,793579,prishnee.bissessur1@gmail.com,153485320,included,1
2025-02-26T05:57:43.109Z,793579,prishnee.bissessur1@gmail.com,153485320,included,-1
2025-02-26T06:00:52.635Z,793579,prishnee.bissessur1@gmail.com,153485320,included,1
2025-02-26T06:01:15.644Z,793579,prishnee.bissessur1@gmail.com,153485320,included,-1
2025-02-26T06:05:51.043Z,793579,prishnee.bissessur1@gmail.com,153487405,note-10879653,1
2025-02-26T06:07:04.494Z,793579,prishnee.bissessur1@gmail.com,153487405,included,0
2025-02-26T06:08:08.226Z,793579,prishnee.bissessur1@gmail.com,153487405,note-10879667,1
2025-02-26T06:08:20.276Z,793579,prishnee.bissessur1@gmail.com,153487405,note-10879653,deleted
2025-02-26T06:48:17.986Z,793579,prishnee.bissessur1@gmail.com,153487405,included,-1
2025-02-26T06:48:22.013Z,793579,prishnee.bissessur1@gmail.com,153487405,"""__EXR__Not research study""",1
2025-02-26T06:48:22.023Z,793579,prishnee.bissessur1@gmail.com,153487405,included,-1
2025-02-26T06:48:28.376Z,793579,prishnee.bissessur1@gmail.com,153487405,note-10879667,deleted
2025-02-26T06:49:03.945Z,793579,prishnee.bissessur1@gmail.com,153485320,"""__EXR__Not about conservation""",1
2025-02-26T06:49:03.956Z,793579,prishnee.bissessur1@gmail.com,153485320,included,-1
2025-02-26T09:19:29.359Z,0,rayyan@rayyan.ai,83177421,"""__SYSTEM__STAGE__70058""",1
2025-02-26T09:19:29.359Z,0,rayyan@rayyan.ai,83177423,"""__SYSTEM__STAGE__70058""",1
2025-02-26T09:19:29.426Z,0,rayyan@rayyan.ai,83177458,"""__SYSTEM__STAGE__70058""",1
2025-02-26T09:19:29.359Z,0,rayyan@rayyan.ai,83177449,"""__SYSTEM__STAGE__70058""",1
2025-02-26T09:19:29.359Z,0,rayyan@rayyan.ai,153485748,"""__SYSTEM__STAGE__70058""",1
2025-02-26T09:19:29.359Z,0,rayyan@rayyan.ai,153486972,"""__SYSTEM__STAGE__70058""",1
2025-02-27T08:37:06.670Z,448594,phil.martin.research@gmail.com,83177465,"""__EXR__Not about conservation""",1
2025-02-27T08:37:06.718Z,448594,phil.martin.research@gmail.com,83177465,included,-1
2025-02-27T16:25:48.964Z,0,rayyan@rayyan.ai,83177554,"""__SYSTEM__SAMPLE__bf16548037788a03250fcfb89d192afc_15155""",1
